2015-05-28 16:17:57,743 - INFO: 完全一致
2015-05-28 16:17:57,778 - INFO: ICN
2015-05-28 16:17:57,778 - INFO: gs_online
2015-05-28 16:17:57,779 - INFO: 完全一致
2015-05-28 16:17:57,818 - INFO: 仁川国际机场
2015-05-28 16:17:57,818 - INFO: gs_online
2015-05-28 16:17:57,818 - INFO: 完全一致
2015-05-28 16:17:57,851 - INFO: PUS
2015-05-28 16:17:57,852 - INFO: gs_online
2015-05-28 16:17:57,852 - INFO: 完全一致
2015-05-28 16:17:57,888 - INFO: 釜山金海国际机场
2015-05-28 16:17:57,888 - INFO: gs_online
2015-05-28 16:17:57,888 - INFO: 完全一致
2015-05-28 16:17:57,923 - INFO: SIN
2015-05-28 16:17:57,923 - INFO: gs_online
2015-05-28 16:17:57,923 - INFO: 完全一致
2015-05-28 16:17:57,957 - INFO: 新加坡樟宜国际机场
2015-05-28 16:17:57,957 - INFO: gs_online
2015-05-28 16:17:57,957 - INFO: 完全一致
2015-05-28 16:17:57,992 - INFO: KUL
2015-05-28 16:17:57,992 - INFO: gs_online
2015-05-28 16:17:57,993 - INFO: 完全一致
2015-05-28 16:17:58,028 - INFO: 吉隆坡国际机场
2015-05-28 16:17:58,028 - INFO: gs_online
2015-05-28 16:17:58,029 - INFO: 完全一致
2015-05-28 16:17:58,068 - INFO: SGN胡志明市新山机场
2015-05-28 16:17:58,068 - INFO: gs_online
2015-05-28 16:17:58,068 - INFO: 完全一致
2015-05-28 16:17:58,118 - INFO: BKK廊曼国际机场
2015-05-28 16:17:58,118 - INFO: gs_online
2015-05-28 16:17:58,118 - INFO: 完全一致
2015-05-28 16:17:58,151 - INFO: DEL
2015-05-28 16:17:58,153 - INFO: gs_online
2015-05-28 16:17:58,153 - INFO: 完全一致
2015-05-28 16:17:58,187 - INFO: 新德里国际
2015-05-28 16:17:58,187 - INFO: gs_online
2015-05-28 16:17:58,187 - INFO: 完全一致
2015-05-28 16:17:58,227 - INFO: 东方明珠
